episode,slot,cloudlet_id,cpu_util,ram_util,queue_util,is_critical,action,latency_s,energy_j,reward
0,35,1,0.069936,0.02899,0.069936,0,0,0.214003,2.310069,-0.202387
0,35,2,0.077926,0.071454,0.077926,0,0,0.214003,2.310069,-0.202387
0,35,3,0.079666,0.125082,0.079666,0,0,0.214003,2.310069,-0.202387
0,35,4,0.142768,0.243471,0.142768,0,0,0.214003,2.310069,-0.202387
0,35,5,0.13079,0.2983,0.13079,0,0,0.214003,2.310069,-0.202387
0,36,0,0.100058,0.084149,0.100058,0,1,0.12543,1.24805,-0.131725
0,36,1,0.094103,0.123836,0.094103,0,1,0.12543,1.24805,-0.131725
0,36,2,0.072471,0.066453,0.072471,0,1,0.12543,1.24805,-0.131725
0,36,3,0.07409,0.116326,0.07409,0,1,0.12543,1.24805,-0.131725
0,36,4,0.132774,0.226428,0.132774,0,1,0.12543,1.24805,-0.131725
0,36,5,0.121635,0.277419,0.121635,0,1,0.12543,1.24805,-0.131725
0,37,0,0.093054,0.078259,0.093054,0,2,0.321736,2.697734,-0.252984
0,37,1,0.087516,0.115167,0.087516,0,2,0.321736,2.697734,-0.252984
0,37,2,0.106148,0.097505,0.106148,0,2,0.321736,2.697734,-0.252984
0,37,3,0.068903,0.108183,0.068903,0,2,0.321736,2.697734,-0.252984
0,37,4,0.12348,0.210578,0.12348,0,2,0.321736,2.697734,-0.252984
0,37,5,0.113121,0.257999,0.113121,0,2,0.321736,2.697734,-0.252984
0,38,0,0.08654,0.07278,0.08654,0,3,0.270671,2.082914,-0.204747
0,38,1,0.081389,0.107106,0.081389,0,3,0.270671,2.082914,-0.204747
0,38,2,0.098718,0.090679,0.098718,0,3,0.270671,2.082914,-0.204747
0,38,3,0.10283,0.129673,0.10283,0,3,0.270671,2.082914,-0.204747
0,38,4,0.114837,0.195837,0.114837,0,3,0.270671,2.082914,-0.204747
0,38,5,0.105202,0.239939,0.105202,0,3,0.270671,2.082914,-0.204747
0,39,0,0.080482,0.067686,0.080482,0,4,2.750779,1.783967,-6.923207
0,39,1,0.075692,0.099608,0.075692,0,4,2.750779,1.783967,-6.923207
0,39,2,0.091808,0.084332,0.091808,0,4,2.750779,1.783967,-6.923207
0,39,3,0.095632,0.120596,0.095632,0,4,2.750779,1.783967,-6.923207
0,39,4,0.197732,0.289978,0.197732,0,4,2.750779,1.783967,-6.923207
0,39,5,0.097838,0.223144,0.097838,0,4,2.750779,1.783967,-6.923207
0,40,0,0.074849,0.062948,0.074849,0,5,2.735503,1.595864,-9.415054
0,40,1,0.070394,0.092636,0.070394,0,5,2.735503,1.595864,-9.415054
0,40,2,0.085381,0.078429,0.085381,0,5,2.735503,1.595864,-9.415054
0,40,3,0.088938,0.112154,0.088938,0,5,2.735503,1.595864,-9.415054
0,40,4,0.183891,0.269679,0.183891,0,5,2.735503,1.595864,-9.415054
0,40,5,0.149114,0.455917,0.149114,0,5,2.735503,1.595864,-9.415054
0,41,0,0.069609,0.058542,0.069609,0,6,2.34765,1.023937,-6.650088
0,41,1,0.065466,0.086151,0.065466,0,6,2.34765,1.023937,-6.650088
0,41,2,0.079404,0.072939,0.079404,0,6,2.34765,1.023937,-6.650088
0,41,3,0.082712,0.104303,0.082712,0,6,2.34765,1.023937,-6.650088
0,41,4,0.171018,0.250802,0.171018,0,6,2.34765,1.023937,-6.650088
0,41,5,0.138676,0.424003,0.138676,0,6,2.34765,1.023937,-6.650088
0,42,0,0.093799,0.108198,0.093799,0,0,0.17048,1.735332,-0.18765
0,42,1,0.060884,0.080121,0.060884,0,0,0.17048,1.735332,-0.18765
0,42,2,0.073846,0.067833,0.073846,0,0,0.17048,1.735332,-0.18765
0,42,3,0.076922,0.097002,0.076922,0,0,0.17048,1.735332,-0.18765
0,42,4,0.159047,0.233246,0.159047,0,0,0.17048,1.735332,-0.18765
0,42,5,0.128969,0.394323,0.128969,0,0,0.17048,1.735332,-0.18765
0,43,0,0.087233,0.100624,0.087233,0,1,0.192094,1.987083,-0.197814
0,43,1,0.143809,0.107926,0.143809,0,1,0.192094,1.987083,-0.197814
0,43,2,0.068677,0.063085,0.068677,0,1,0.192094,1.987083,-0.197814
0,43,3,0.071538,0.090212,0.071538,0,1,0.192094,1.987083,-0.197814
0,43,4,0.147914,0.216919,0.147914,0,1,0.192094,1.987083,-0.197814
0,43,5,0.119941,0.36672,0.119941,0,1,0.192094,1.987083,-0.197814
0,44,0,0.081127,0.09358,0.081127,0,2,0.326575,2.454125,-0.273238
0,44,1,0.133743,0.100372,0.133743,0,2,0.326575,2.454125,-0.273238
0,44,2,0.11172,0.087731,0.11172,0,2,0.326575,2.454125,-0.273238
0,44,3,0.06653,0.083897,0.06653,0,2,0.326575,2.454125,-0.273238
0,44,4,0.13756,0.201734,0.13756,0,2,0.326575,2.454125,-0.273238
0,44,5,0.111545,0.34105,0.111545,0,2,0.326575,2.454125,-0.273238
0,45,0,0.075448,0.08703,0.075448,0,3,0.316294,2.32559,-0.248014
0,45,1,0.124381,0.093346,0.124381,0,3,0.316294,2.32559,-0.248014
0,45,2,0.1039,0.08159,0.1039,0,3,0.316294,2.32559,-0.248014
0,45,3,0.100623,0.107087,0.100623,0,3,0.316294,2.32559,-0.248014
0,45,4,0.127931,0.187613,0.127931,0,3,0.316294,2.32559,-0.248014
0,45,5,0.103737,0.317176,0.103737,0,3,0.316294,2.32559,-0.248014
0,46,0,0.070167,0.080938,0.070167,0,4,0.429453,2.091936,-0.358352
0,46,1,0.115674,0.086811,0.115674,0,4,0.429453,2.091936,-0.358352
0,46,2,0.096627,0.075879,0.096627,0,4,0.429453,2.091936,-0.358352
0,46,3,0.093579,0.099591,0.093579,0,4,0.429453,2.091936,-0.358352
0,46,4,0.1771,0.252472,0.1771,0,4,0.429453,2.091936,-0.358352
0,46,5,0.096476,0.294974,0.096476,0,4,0.429453,2.091936,-0.358352
0,47,0,0.065255,0.075272,0.065255,0,5,0.432156,2.118202,-0.36345
0,47,1,0.107577,0.080735,0.107577,0,5,0.432156,2.118202,-0.36345
0,47,2,0.089863,0.070567,0.089863,0,5,0.432156,2.118202,-0.36345
0,47,3,0.087029,0.092619,0.087029,0,5,0.432156,2.118202,-0.36345
0,47,4,0.164703,0.234799,0.164703,0,5,0.432156,2.118202,-0.36345
0,47,5,0.147847,0.444841,0.147847,0,5,0.432156,2.118202,-0.36345
0,48,0,0.060687,0.070003,0.060687,0,6,2.346859,1.038786,-6.634645
0,48,1,0.100046,0.075083,0.100046,0,6,2.346859,1.038786,-6.634645
0,48,2,0.083573,0.065627,0.083573,0,6,2.346859,1.038786,-6.634645
0,48,3,0.080937,0.086136,0.080937,0,6,2.346859,1.038786,-6.634645
0,48,4,0.153174,0.218363,0.153174,0,6,2.346859,1.038786,-6.634645
0,48,5,0.137498,0.413702,0.137498,0,6,2.346859,1.038786,-6.634645
0,49,0,0.085501,0.079634,0.085501,0,0,0.126133,0.391482,-0.139232
0,49,1,0.093043,0.069827,0.093043,0,0,0.126133,0.391482,-0.139232
0,49,2,0.077723,0.061034,0.077723,0,0,0.126133,0.391482,-0.139232
0,49,3,0.075271,0.080107,0.075271,0,0,0.126133,0.391482,-0.139232
0,49,4,0.142452,0.203078,0.142452,0,0,0.126133,0.391482,-0.139232
0,49,5,0.127873,0.384743,0.127873,0,0,0.126133,0.391482,-0.139232
0,50,0,0.079516,0.07406,0.079516,0,1,0.139298,1.304916,-0.146435
0,50,1,0.115593,0.129498,0.115593,0,1,0.139298,1.304916,-0.146435
0,50,2,0.072282,0.056761,0.072282,0,1,0.139298,1.304916,-0.146435
0,50,3,0.070002,0.074499,0.070002,0,1,0.139298,1.304916,-0.146435
0,50,4,0.13248,0.188862,0.13248,0,1,0.139298,1.304916,-0.146435
0,50,5,0.118922,0.357811,0.118922,0,1,0.139298,1.304916,-0.146435
0,51,0,0.07395,0.068875,0.07395,0,2,0.290539,1.718343,-0.238529
0,51,1,0.107501,0.120433,0.107501,0,2,0.290539,1.718343,-0.238529
0,51,2,0.105972,0.149625,0.105972,0,2,0.290539,1.718343,-0.238529
0,51,3,0.065102,0.069284,0.065102,0,2,0.290539,1.718343,-0.238529
0,51,4,0.123207,0.175642,0.123207,0,2,0.290539,1.718343,-0.238529
0,51,5,0.110597,0.332764,0.110597,0,2,0.290539,1.718343,-0.238529
0,52,0,0.068774,0.064054,0.068774,0,3,0.374772,2.716707,-0.279699
0,52,1,0.099976,0.112002,0.099976,0,3,0.374772,2.716707,-0.279699
0,52,2,0.098554,0.139151,0.098554,0,3,0.374772,2.716707,-0.279699
0,52,3,0.099295,0.129371,0.099295,0,3,0.374772,2.716707,-0.279699
0,52,4,0.114582,0.163347,0.114582,0,3,0.374772,2.716707,-0.279699
0,52,5,0.102856,0.309471,0.102856,0,3,0.374772,2.716707,-0.279699
0,53,0,0.06396,0.05957,0.06396,0,4,0.45403,2.384976,-0.395409
0,53,1,0.092978,0.104162,0.092978,0,4,0.45403,2.384976,-0.395409
0,53,2,0.091655,0.129411,0.091655,0,4,0.45403,2.384976,-0.395409
0,53,3,0.092344,0.120315,0.092344,0,4,0.45403,2.384976,-0.395409
0,53,4,0.199368,0.442538,0.199368,0,4,0.45403,2.384976,-0.395409
0,53,5,0.095656,0.287808,0.095656,0,4,0.45403,2.384976,-0.395409
0,54,0,0.059482,0.0554,0.059482,0,5,0.394403,1.668073,-0.419085
0,54,1,0.086469,0.096871,0.086469,0,5,0.394403,1.668073,-0.419085
0,54,2,0.08524,0.120352,0.08524,0,5,0.394403,1.668073,-0.419085
0,54,3,0.08588,0.111893,0.08588,0,5,0.394403,1.668073,-0.419085
0,54,4,0.185413,0.41156,0.185413,0,5,0.394403,1.668073,-0.419085
0,54,5,0.263335,0.558286,0.263335,0,5,0.394403,1.668073,-0.419085
0,55,0,0.055319,0.051522,0.055319,0,6,2.163682,0.941458,-6.587674
0,55,1,0.080416,0.09009,0.080416,0,6,2.163682,0.941458,-6.587674
0,55,2,0.079273,0.111927,0.079273,0,6,2.163682,0.941458,-6.587674
0,55,3,0.079869,0.10406,0.079869,0,6,2.163682,0.941458,-6.587674
0,55,4,0.172434,0.382751,0.172434,0,6,2.163682,0.941458,-6.587674
0,55,5,0.244901,0.519206,0.244901,0,6,2.163682,0.941458,-6.587674
0,56,0,0.080509,0.062447,0.080509,0,0,0.2034,0.687717,-0.262647
0,56,1,0.074787,0.083784,0.074787,0,0,0.2034,0.687717,-0.262647
0,56,2,0.073724,0.104092,0.073724,0,0,0.2034,0.687717,-0.262647
0,56,3,0.074278,0.096776,0.074278,0,0,0.2034,0.687717,-0.262647
